수집일자,건구 온도,습구 온도,근권,상대 습도,절대 습도,이슬점,수분 부족,이산화탄소,시간,일사량 (W/m^2)
8/11/2021 05:00:00,9.3,9.0,9.1,97.0,8.7,8.8,0.3,681,5,1666.3363063820914
8/11/2021 05:05:00,9.4,9.1,9.1,97.0,8.8,8.9,0.3,680,5,1684.2539010743717
8/11/2021 05:10:00,8.6,8.0,8.7,93.0,8.0,7.5,0.6,677,5,1540.9131435361273
8/11/2021 05:15:00,8.3,7.7,8.1,92.9,7.8,7.2,0.6,677,5,1487.160359459286
8/11/2021 05:20:00,8.6,8.3,8.3,96.1,8.3,8.0,0.3,676,5,1540.9131435361273
8/11/2021 05:25:00,8.8,8.6,8.6,97.0,8.5,8.4,0.3,676,5,1576.7483329206887
8/11/2021 05:31:00,8.9,8.8,8.8,97.8,8.6,8.6,0.2,676,5,1594.665927612969
8/11/2021 05:35:00,9.1,9.0,8.9,98.6,8.8,8.9,0.1,674,5,1630.50111699753
8/11/2021 05:41:00,8.5,8.1,8.6,94.5,8.1,7.7,0.5,673,5,1522.9955488438468
8/11/2021 05:46:00,8.3,7.8,8.1,93.7,7.9,7.3,0.5,671,5,1487.160359459286
8/11/2021 05:51:00,8.5,8.3,8.3,96.9,8.3,8.0,0.3,670,5,1522.9955488438468
8/11/2021 05:56:00,8.8,8.6,8.6,97.8,8.5,8.4,0.2,667,5,1576.7483329206887
8/11/2021 06:01:00,9.0,8.8,8.8,97.8,8.7,8.7,0.2,665,6,1751.3191341497818
8/11/2021 06:06:00,9.2,9.1,9.0,98.6,8.8,9.0,0.1,661,6,1790.237337130888
8/11/2021 06:11:00,8.7,8.5,8.8,97.0,8.4,8.2,0.3,656,6,1692.9418296781223
8/11/2021 06:16:00,8.3,7.8,8.1,93.7,7.9,7.3,0.5,655,6,1615.10542371591
8/11/2021 06:21:00,8.6,8.3,8.3,96.9,8.4,8.1,0.3,650,6,1673.4827281875694
8/11/2021 06:26:00,8.8,8.6,8.6,97.8,8.5,8.4,0.2,644,6,1712.400931168676
8/11/2021 06:31:00,8.9,8.8,8.8,98.6,8.7,8.7,0.1,636,6,1731.8600326592289
8/11/2021 06:36:00,9.1,9.0,9.0,98.6,8.8,8.9,0.1,627,6,1770.778235640335
8/11/2021 06:41:00,8.4,8.1,8.6,95.3,8.2,7.7,0.4,620,6,1634.564525206463
8/11/2021 06:46:00,8.3,7.8,8.2,93.7,7.9,7.4,0.5,613,6,1615.10542371591
8/11/2021 06:51:00,8.6,8.4,8.4,97.0,8.4,8.2,0.3,605,6,1673.4827281875694
8/11/2021 06:56:00,8.8,8.6,8.6,97.8,8.5,8.4,0.2,601,6,1712.400931168676
8/11/2021 07:01:00,8.9,8.8,8.8,97.8,8.6,8.6,0.2,598,7,1850.7029720950538
8/11/2021 07:06:00,9.1,8.9,8.9,97.8,8.7,8.7,0.2,595,7,1892.2918029286504
8/11/2021 07:11:00,9.2,9.0,9.0,97.8,8.8,8.9,0.2,591,7,1913.0862183454487
8/11/2021 07:16:00,8.4,7.9,8.5,93.7,8.0,7.4,0.5,591,7,1746.730895011062
8/11/2021 07:21:00,8.3,7.8,8.1,93.7,7.9,7.4,0.5,591,7,1725.9364795942638
8/11/2021 07:26:00,8.6,8.3,8.4,96.9,8.4,8.1,0.3,586,7,1788.3197258446587
8/11/2021 07:31:00,9.4,9.3,8.9,98.6,9.0,9.2,0.1,588,7,1954.6750491790456
8/11/2021 07:36:00,10.2,10.2,9.5,99.9,9.6,10.2,0.0,587,7,2121.030372513432
8/11/2021 07:41:00,10.0,10.0,9.8,99.9,9.4,10.0,0.0,588,7,2079.4415416798356
8/11/2021 07:46:00,10.1,10.0,9.9,98.6,9.3,9.9,0.1,587,7,2100.235957096634
8/11/2021 07:51:00,10.1,10.0,10.1,98.6,9.4,9.9,0.1,586,7,2100.235957096634
8/11/2021 07:56:00,10.2,10.0,10.1,97.9,9.3,9.9,0.2,589,7,2121.030372513432
8/11/2021 08:01:00,10.3,10.0,10.1,97.1,9.3,9.8,0.3,585,8,2263.1413146563063
8/11/2021 08:06:00,10.3,10.0,10.2,97.1,9.3,9.8,0.3,583,8,2263.1413146563063
8/11/2021 08:11:00,10.3,10.0,10.2,97.1,9.3,9.8,0.3,588,8,2263.1413146563063
8/11/2021 08:16:00,10.3,10.1,10.3,97.1,9.3,9.9,0.3,589,8,2263.1413146563063
8/11/2021 08:21:00,10.4,10.1,10.3,96.4,9.3,9.8,0.3,588,8,2285.1135604296683
8/11/2021 08:26:00,10.4,10.1,10.3,96.4,9.3,9.8,0.3,586,8,2285.1135604296683
8/11/2021 08:31:00,10.4,10.1,10.3,97.1,9.4,9.9,0.3,585,8,2285.1135604296683
8/11/2021 08:36:00,10.4,10.1,10.3,96.4,9.3,9.9,0.3,583,8,2285.1135604296683
8/11/2021 08:41:00,10.4,10.1,10.4,96.4,9.3,9.9,0.3,586,8,2285.1135604296683
8/11/2021 08:46:00,10.5,10.2,10.4,96.4,9.4,10.0,0.4,587,8,2307.0858062030306
8/11/2021 08:51:00,10.5,10.2,10.4,96.4,9.4,10.0,0.4,584,8,2307.0858062030306
8/11/2021 08:56:00,10.5,10.2,10.4,96.4,9.4,10.0,0.4,581,8,2307.0858062030306
8/11/2021 09:01:00,10.6,10.2,10.5,95.7,9.3,9.9,0.4,585,9,2440.7401985736888
8/11/2021 09:06:00,10.6,10.3,10.6,96.4,9.4,10.0,0.4,585,9,2440.7401985736888
8/11/2021 09:11:00,10.6,10.3,10.6,95.7,9.4,10.0,0.4,590,9,2440.7401985736888
8/11/2021 09:16:00,10.6,10.3,10.6,96.4,9.5,10.1,0.4,594,9,2440.7401985736888
8/11/2021 09:21:00,10.3,9.9,10.4,94.9,9.1,9.5,0.5,589,9,2371.6626457838674
8/11/2021 09:26:00,9.8,9.0,9.6,91.0,8.4,8.4,0.8,590,9,2256.5333911341654
8/11/2021 09:31:00,9.9,9.4,9.6,94.0,8.8,9.0,0.6,589,9,2279.5592420641055
8/11/2021 09:36:00,10.1,9.8,9.9,96.3,9.1,9.5,0.3,583,9,2325.6109439239863
8/11/2021 09:41:00,10.2,10.0,10.1,97.1,9.3,9.8,0.3,574,9,2348.6367948539264
8/11/2021 09:46:00,10.2,10.0,10.1,97.9,9.3,9.9,0.2,563,9,2348.6367948539264
8/11/2021 09:51:00,10.3,10.0,10.2,97.1,9.3,9.8,0.3,556,9,2371.6626457838674
8/11/2021 09:56:00,10.3,10.1,10.3,97.1,9.3,9.9,0.3,553,9,2371.6626457838674
8/11/2021 10:01:00,10.3,10.1,10.3,97.1,9.3,9.9,0.3,549,10,2469.832130982322
8/11/2021 10:06:00,10.4,10.1,10.3,97.1,9.4,9.9,0.3,552,10,2493.8110837103054
8/11/2021 10:11:00,10.4,10.1,10.3,97.1,9.4,9.9,0.3,552,10,2493.8110837103054
8/11/2021 10:16:00,10.4,10.2,10.4,97.1,9.4,10.0,0.3,557,10,2493.8110837103054
8/11/2021 10:21:00,10.4,10.2,10.4,97.1,9.4,10.0,0.3,556,10,2493.8110837103054
8/11/2021 10:26:00,10.5,10.3,10.4,97.1,9.4,10.1,0.3,559,10,2517.790036438289
8/11/2021 10:31:00,10.5,10.3,10.4,97.1,9.4,10.1,0.3,564,10,2517.790036438289
8/11/2021 10:36:00,10.6,10.3,10.5,96.4,9.4,10.0,0.4,565,10,2541.768989166273
8/11/2021 10:41:00,10.6,10.3,10.5,96.4,9.5,10.1,0.4,569,10,2541.768989166273
8/11/2021 10:46:00,10.3,9.8,10.3,94.9,9.1,9.5,0.5,568,10,2469.832130982322
8/11/2021 10:51:00,9.7,9.0,9.6,91.7,8.5,8.4,0.8,573,10,2325.9584146144193
8/11/2021 10:56:00,9.8,9.4,9.7,94.8,8.8,9.0,0.5,574,10,2349.9373673424034
8/11/2021 11:01:00,9.9,9.6,9.8,96.3,9.0,9.4,0.3,581,11,2460.0575832901204
8/11/2021 11:06:00,10.0,9.8,9.9,97.9,9.2,9.7,0.2,585,11,2484.9066497880003
8/11/2021 11:11:00,10.1,9.9,10.0,97.9,9.3,9.7,0.2,587,11,2509.75571628588
8/11/2021 11:16:00,10.1,10.0,10.1,97.9,9.3,9.8,0.2,585,11,2509.75571628588
8/11/2021 11:21:00,10.2,10.0,10.2,97.9,9.3,9.9,0.2,583,11,2534.60478278376
8/11/2021 11:26:00,10.3,10.1,10.3,97.9,9.4,9.9,0.2,586,11,2559.4538492816405
8/11/2021 11:31:00,10.3,10.1,10.3,97.9,9.4,10.0,0.2,594,11,2559.4538492816405
8/11/2021 11:36:00,10.4,10.2,10.3,97.9,9.4,10.1,0.2,595,11,2584.3029157795204
8/11/2021 11:41:00,10.4,10.1,10.4,97.1,9.4,9.9,0.3,597,11,2584.3029157795204
8/11/2021 11:46:00,10.4,10.2,10.4,97.1,9.4,10.0,0.3,597,11,2584.3029157795204
8/11/2021 11:51:00,10.5,10.3,10.4,97.1,9.4,10.1,0.3,603,11,2609.1519822774003
8/11/2021 11:56:00,10.6,10.3,10.5,97.1,9.5,10.1,0.3,606,11,2634.00104877528
8/11/2021 12:01:00,10.5,10.2,10.6,96.4,9.4,10.0,0.4,608,12,2693.1968253346135
8/11/2021 12:06:00,9.7,9.0,9.8,91.0,8.4,8.3,0.8,609,12,2488.0008767376903
8/11/2021 12:11:00,9.8,9.3,9.8,94.0,8.8,8.9,0.6,608,12,2513.650370312306
8/11/2021 12:16:00,10.0,9.6,9.9,95.6,9.0,9.3,0.4,606,12,2564.9493574615367
8/11/2021 12:21:00,10.1,9.8,10.0,97.1,9.2,9.6,0.3,602,12,2590.598851036152
8/11/2021 12:26:00,10.2,10.0,10.1,97.1,9.3,9.8,0.3,596,12,2616.248344610767
8/11/2021 12:31:00,10.3,10.0,10.2,97.1,9.3,9.8,0.3,593,12,2641.8978381853826
8/11/2021 12:36:00,10.3,10.1,10.3,97.9,9.4,10.0,0.2,596,12,2641.8978381853826
8/11/2021 12:41:00,10.4,10.2,10.3,97.1,9.4,10.0,0.3,597,12,2667.547331759998
8/11/2021 12:46:00,10.5,10.3,10.4,97.1,9.4,10.1,0.3,597,12,2693.1968253346135
8/11/2021 12:51:00,10.5,10.3,10.5,97.1,9.4,10.1,0.3,592,12,2693.1968253346135
8/11/2021 12:56:00,10.6,10.4,10.6,97.2,9.5,10.2,0.3,592,12,2718.846318909229
8/11/2021 13:01:00,10.4,10.1,10.5,96.4,9.3,9.9,0.3,595,13,2744.619622799869
8/11/2021 13:06:00,9.9,9.2,9.8,91.8,8.6,8.6,0.8,598,13,2612.666756319106
8/11/2021 13:11:00,10.0,9.5,9.8,94.1,8.9,9.1,0.6,597,13,2639.0573296152584
8/11/2021 13:16:00,10.1,9.8,10.0,96.3,9.2,9.6,0.3,593,13,2665.447902911411
8/11/2021 13:21:00,10.3,10.0,10.1,96.4,9.2,9.7,0.3,591,13,2718.229049503716
8/11/2021 13:26:00,10.4,10.1,10.2,96.4,9.3,9.8,0.3,588,13,2744.619622799869
8/11/2021 13:31:00,10.4,10.2,10.3,97.1,9.4,10.0,0.3,590,13,2744.619622799869
8/11/2021 13:36:00,10.5,10.3,10.4,97.1,9.4,10.1,0.3,587,13,2771.0101960960214
8/11/2021 13:41:00,10.6,10.3,10.4,96.4,9.4,10.0,0.4,585,13,2797.400769392174
8/11/2021 13:46:00,10.6,10.3,10.5,96.4,9.5,10.1,0.4,582,13,2797.400769392174
8/11/2021 13:51:00,10.6,10.4,10.6,97.2,9.5,10.2,0.3,576,13,2797.400769392174
8/11/2021 13:56:00,10.2,9.8,10.3,94.9,9.0,9.4,0.5,573,13,2691.8384762075634
8/11/2021 14:01:00,9.9,9.2,9.8,91.8,8.6,8.6,0.8,572,14,2680.969699091188
8/11/2021 14:06:00,10.0,9.6,9.8,94.8,8.9,9.2,0.5,568,14,2708.05020110221
8/11/2021 14:11:00,10.1,9.8,9.9,96.3,9.2,9.6,0.3,569,14,2735.1307031132324
8/11/2021 14:16:00,10.2,10.0,10.1,97.1,9.3,9.8,0.3,571,14,2762.211205124254
8/11/2021 14:21:00,10.3,10.0,10.2,96.4,9.3,9.8,0.3,571,14,2789.2917071352763
8/11/2021 14:26:00,10.3,10.1,10.3,97.9,9.4,10.0,0.2,572,14,2789.2917071352763
8/11/2021 14:31:00,10.4,10.2,10.3,97.9,9.4,10.1,0.2,576,14,2816.3722091462982
8/11/2021 14:36:00,10.6,10.3,10.5,96.4,9.5,10.1,0.4,580,14,2870.5332131683426
8/11/2021 14:41:00,10.3,9.7,10.4,93.4,8.9,9.2,0.6,585,14,2789.2917071352763
8/11/2021 14:46:00,10.0,9.4,9.9,92.6,8.7,8.9,0.7,594,14,2708.05020110221
8/11/2021 14:51:00,10.2,9.8,10.0,94.9,9.0,9.4,0.5,595,14,2762.211205124254
8/11/2021 14:56:00,10.3,10.0,10.1,96.4,9.2,9.7,0.3,599,14,2789.2917071352763
8/11/2021 15:01:00,10.3,10.1,10.2,97.1,9.3,9.9,0.3,598,15,2855.7663839069746
8/11/2021 15:06:00,10.4,10.1,10.3,97.1,9.4,9.9,0.3,594,15,2883.4922711293725
8/11/2021 15:11:00,10.4,10.1,10.3,97.1,9.4,9.9,0.3,592,15,2883.4922711293725
8/11/2021 15:16:00,10.5,10.2,10.4,96.4,9.4,10.0,0.4,584,15,2911.2181583517704
8/11/2021 15:21:00,10.6,10.3,10.4,97.1,9.5,10.1,0.3,584,15,2938.944045574168
8/11/2021 15:26:00,10.6,10.3,10.5,97.1,9.5,10.1,0.3,581,15,2938.944045574168
8/11/2021 15:31:00,10.6,10.3,10.5,96.4,9.5,10.1,0.4,574,15,2938.944045574168
8/11/2021 15:36:00,10.7,10.4,10.6,96.4,9.5,10.1,0.4,569,15,2966.6699327965657
8/11/2021 15:41:00,10.8,10.5,10.6,96.4,9.5,10.2,0.4,568,15,2994.3958200189636
8/11/2021 15:46:00,10.8,10.4,10.6,95.7,9.5,10.1,0.4,564,15,2994.3958200189636
8/11/2021 15:51:00,10.3,9.8,10.4,94.9,9.1,9.5,0.5,559,15,2855.7663839069746
8/11/2021 15:56:00,9.9,9.3,9.8,92.5,8.7,8.7,0.7,560,15,2744.8628350173835
8/11/2021 16:01:00,10.1,9.7,9.9,95.6,9.0,9.4,0.4,558,16,2861.5454774967784
8/11/2021 16:06:00,10.1,9.8,10.0,96.3,9.2,9.6,0.3,552,16,2861.5454774967784
8/11/2021 16:11:00,10.3,10.0,10.1,97.1,9.3,9.8,0.3,553,16,2918.2097443779026
8/11/2021 16:16:00,10.3,10.2,10.3,98.6,9.5,10.1,0.1,557,16,2918.2097443779026
8/11/2021 16:21:00,10.4,10.1,10.3,97.1,9.4,9.9,0.3,559,16,2946.541877818465
8/11/2021 16:26:00,10.4,10.3,10.4,97.9,9.5,10.1,0.2,559,16,2946.541877818465
8/11/2021 16:31:00,10.5,10.3,10.4,97.1,9.4,10.1,0.3,559,16,2974.874011259027
8/11/2021 16:36:00,10.5,10.2,10.4,96.4,9.4,10.0,0.4,557,16,2974.874011259027
8/11/2021 16:41:00,10.6,10.4,10.5,97.2,9.5,10.2,0.3,559,16,3003.206144699589
8/11/2021 16:46:00,10.6,10.4,10.5,97.2,9.5,10.2,0.3,561,16,3003.206144699589
8/11/2021 16:51:00,10.7,10.4,10.6,96.4,9.5,10.1,0.4,558,16,3031.5382781401513
8/11/2021 16:56:00,10.7,10.5,10.6,97.2,9.6,10.3,0.3,557,16,3031.5382781401513
8/11/2021 17:01:00,10.6,10.3,10.6,95.7,9.4,10.0,0.4,554,17,3063.7940633699345
8/11/2021 17:06:00,9.8,9.1,9.8,91.7,8.5,8.5,0.8,556,17,2832.5643227382416
8/11/2021 17:11:00,9.9,9.4,9.8,94.0,8.8,9.0,0.6,558,17,2861.468040317203
8/11/2021 17:16:00,10.0,9.8,9.9,97.1,9.2,9.6,0.3,559,17,2890.3717578961646
8/11/2021 17:21:00,10.1,9.8,10.0,96.3,9.1,9.5,0.3,557,17,2919.2754754751263
8/11/2021 17:26:00,10.1,10.0,10.1,97.9,9.3,9.8,0.2,555,17,2919.2754754751263
8/11/2021 17:31:00,10.2,10.0,10.1,97.9,9.3,9.9,0.2,559,17,2948.1791930540876
8/11/2021 17:36:00,10.2,10.0,10.3,97.1,9.3,9.8,0.3,561,17,2948.1791930540876
8/11/2021 17:41:00,10.3,10.1,10.3,97.9,9.4,10.0,0.2,566,17,2977.0829106330493
8/11/2021 17:46:00,10.3,10.1,10.3,97.1,9.3,9.9,0.3,568,17,2977.0829106330493
8/11/2021 17:51:00,10.4,10.1,10.3,97.1,9.4,9.9,0.3,574,17,3005.986628212011
8/11/2021 17:56:00,10.4,10.3,10.4,97.9,9.5,10.1,0.2,576,17,3005.986628212011
8/11/2021 18:01:00,10.5,10.3,10.4,97.9,9.5,10.2,0.2,581,18,3091.6609281247624
8/11/2021 18:06:00,10.5,10.3,10.4,97.1,9.4,10.1,0.3,583,18,3091.6609281247624
8/11/2021 18:11:00,10.6,10.3,10.5,97.1,9.5,10.1,0.3,580,18,3121.105317916427
8/11/2021 18:16:00,10.6,10.4,10.5,97.2,9.5,10.2,0.3,582,18,3121.105317916427
8/11/2021 18:21:00,10.6,10.3,10.6,96.4,9.5,10.1,0.4,582,18,3121.105317916427
8/11/2021 18:26:00,10.6,10.3,10.6,95.7,9.4,10.0,0.4,578,18,3121.105317916427
8/11/2021 18:31:00,9.8,9.1,9.9,91.7,8.6,8.5,0.8,579,18,2885.550199583112
8/11/2021 18:36:00,9.9,9.4,9.8,94.0,8.8,9.0,0.6,583,18,2914.994589374776
8/11/2021 18:41:00,9.1,8.4,9.2,91.5,8.1,7.8,0.8,579,18,2679.439471041461
8/11/2021 18:46:00,8.2,7.5,8.2,91.3,7.7,6.9,0.7,583,18,2414.4399629164805
8/11/2021 18:51:00,8.3,8.0,8.1,96.1,8.2,7.7,0.3,587,18,2443.884352708146
8/11/2021 18:56:00,8.6,8.5,8.4,98.5,8.5,8.3,0.1,588,18,2532.2175220831386
8/11/2021 19:01:00,8.8,8.6,8.7,98.6,8.6,8.5,0.1,586,19,2636.244400727512
8/11/2021 19:06:00,8.9,8.8,8.9,97.8,8.6,8.6,0.2,581,19,2666.201723463052
8/11/2021 19:11:00,9.0,8.9,9.1,98.6,8.7,8.8,0.1,580,19,2696.1590461985916
8/11/2021 19:16:00,8.8,8.6,8.9,97.8,8.6,8.5,0.2,581,19,2636.244400727512
8/11/2021 19:21:00,8.3,7.8,8.3,94.5,8.0,7.4,0.5,589,19,2486.457787049813
8/11/2021 19:26:00,8.4,8.1,8.3,96.1,8.2,7.9,0.3,593,19,2516.4151097853523
8/11/2021 19:31:00,8.6,8.3,8.5,96.9,8.4,8.1,0.3,590,19,2576.3297552564322
8/11/2021 19:36:00,8.8,8.6,8.8,97.8,8.5,8.4,0.2,589,19,2636.244400727512
8/11/2021 19:41:00,8.8,8.7,8.9,98.6,8.6,8.6,0.1,594,19,2636.244400727512
8/11/2021 19:46:00,8.9,8.8,8.9,98.6,8.7,8.7,0.1,600,19,2666.201723463052
8/11/2021 19:51:00,9.0,8.9,9.1,98.6,8.7,8.8,0.1,604,19,2696.1590461985916
8/11/2021 19:56:00,8.3,7.8,8.3,93.7,7.9,7.3,0.5,608,19,2486.457787049813
8/11/2021 20:01:00,8.3,7.9,8.2,94.5,8.0,7.5,0.5,606,20,2526.9536233104413
8/11/2021 20:06:00,8.4,8.2,8.4,96.9,8.3,8.0,0.3,599,20,2557.3988476876752
8/11/2021 20:11:00,8.6,8.4,8.6,97.7,8.4,8.2,0.2,593,20,2618.289296442144
8/11/2021 20:16:00,8.7,8.5,8.7,97.8,8.5,8.4,0.2,594,20,2648.734520819378
8/11/2021 20:21:00,8.8,8.6,8.8,97.8,8.5,8.4,0.2,595,20,2679.1797451966127
8/11/2021 20:26:00,8.9,8.6,8.9,97.0,8.5,8.4,0.3,595,20,2709.6249695738466
8/11/2021 20:31:00,8.9,8.7,9.0,97.8,8.6,8.5,0.2,595,20,2709.6249695738466
8/11/2021 20:36:00,8.2,7.7,8.3,93.7,7.9,7.2,0.5,605,20,2496.5083989332065
8/11/2021 20:41:00,8.3,7.8,8.3,94.5,8.0,7.4,0.5,609,20,2526.9536233104413
8/11/2021 20:46:00,8.4,8.2,8.4,96.9,8.3,8.0,0.3,610,20,2557.3988476876752
8/11/2021 20:51:00,8.6,8.3,8.6,96.9,8.4,8.1,0.3,613,20,2618.289296442144
8/11/2021 20:56:00,8.7,8.5,8.7,97.0,8.4,8.2,0.3,614,20,2648.734520819378
8/11/2021 21:01:00,8.8,8.5,8.8,96.2,8.4,8.2,0.3,608,21,2720.1173589553187
8/11/2021 21:06:00,8.9,8.7,8.9,97.8,8.6,8.5,0.2,612,21,2751.027783488901
8/11/2021 21:11:00,8.9,8.8,8.9,98.6,8.7,8.7,0.1,620,21,2751.027783488901
8/11/2021 21:16:00,8.8,8.4,8.8,95.4,8.3,8.1,0.4,620,21,2720.1173589553187
8/11/2021 21:21:00,8.1,7.5,8.1,92.0,7.7,6.9,0.7,626,21,2503.744387220236
8/11/2021 21:26:00,8.3,7.9,8.2,95.3,8.1,7.5,0.4,624,21,2565.5652362874025
8/11/2021 21:31:00,8.4,8.2,8.4,96.9,8.3,8.0,0.3,627,21,2596.4756608209855
8/11/2021 21:36:00,8.6,8.3,8.5,96.9,8.4,8.1,0.3,630,21,2658.296509888152
8/11/2021 21:41:00,8.6,8.4,8.6,97.0,8.4,8.2,0.3,626,21,2658.296509888152
8/11/2021 21:46:00,8.7,8.6,8.8,98.6,8.6,8.5,0.1,630,21,2689.206934421735
8/11/2021 21:51:00,8.8,8.6,8.8,97.0,8.5,8.4,0.3,627,21,2720.1173589553187
8/11/2021 21:56:00,8.9,8.7,8.9,97.8,8.6,8.5,0.2,627,21,2751.027783488901
8/11/2021 22:01:00,8.9,8.6,8.9,97.0,8.5,8.4,0.3,623,22,2790.589852176943
8/11/2021 22:06:00,8.3,7.8,8.4,93.7,7.9,7.4,0.5,622,22,2602.4601992211947
8/11/2021 22:11:00,8.2,7.7,8.1,93.7,7.9,7.2,0.5,628,22,2571.105257061902
8/11/2021 22:16:00,8.3,8.0,8.3,96.1,8.2,7.7,0.3,629,22,2602.4601992211947
8/11/2021 22:21:00,8.4,8.2,8.4,96.9,8.3,8.0,0.3,625,22,2633.815141380486
8/11/2021 22:26:00,8.5,8.3,8.6,97.7,8.4,8.2,0.2,620,22,2665.1700835397774
8/11/2021 22:31:00,8.6,8.4,8.6,97.0,8.4,8.2,0.3,619,22,2696.525025699069
8/11/2021 22:36:00,8.7,8.5,8.8,97.0,8.4,8.2,0.3,620,22,2727.87996785836
8/11/2021 22:41:00,8.8,8.5,8.8,97.0,8.5,8.3,0.3,617,22,2759.234910017652
8/11/2021 22:46:00,8.9,8.6,8.9,97.0,8.5,8.4,0.3,618,22,2790.589852176943
8/11/2021 22:51:00,8.9,8.6,8.9,97.0,8.5,8.4,0.3,621,22,2790.589852176943
8/11/2021 22:56:00,8.8,8.5,8.9,95.4,8.4,8.1,0.4,616,22,2759.234910017652
8/11/2021 23:01:00,8.2,7.6,8.2,92.1,7.7,7.0,0.7,620,23,2606.0041408853153
8/11/2021 23:06:00,8.3,7.8,8.2,94.5,8.0,7.4,0.5,620,23,2637.7846791887955
8/11/2021 23:11:00,8.4,8.1,8.4,96.1,8.2,7.9,0.3,616,23,2669.5652174922743
8/11/2021 23:16:00,8.5,8.3,8.5,96.9,8.3,8.0,0.3,616,23,2701.345755795754
8/11/2021 23:21:00,8.6,8.4,8.6,97.0,8.4,8.2,0.3,614,23,2733.1262940992333
8/11/2021 23:26:00,8.7,8.3,8.7,95.4,8.3,8.0,0.4,609,23,2764.9068324027126
8/11/2021 23:31:00,8.8,8.5,8.8,97.0,8.5,8.3,0.3,604,23,2796.6873707061927
8/11/2021 23:36:00,8.8,8.5,8.9,96.2,8.4,8.2,0.3,604,23,2796.6873707061927
8/11/2021 23:41:00,8.9,8.8,8.9,97.8,8.6,8.6,0.2,608,23,2828.4679090096715
8/11/2021 23:46:00,8.9,8.7,9.0,97.0,8.6,8.5,0.3,611,23,2828.4679090096715
8/11/2021 23:51:00,8.3,7.8,8.5,93.7,7.9,7.4,0.5,611,23,2637.7846791887955
8/11/2021 23:56:00,8.2,7.7,8.1,93.7,7.9,7.2,0.5,614,23,2606.0041408853153
9/11/2021 00:01:00,8.3,8.0,8.3,96.1,8.2,7.7,0.3,611,0,0.0
9/11/2021 00:06:00,8.4,8.2,8.4,96.9,8.3,8.0,0.3,604,0,0.0
9/11/2021 00:11:00,8.6,8.3,8.6,96.9,8.4,8.1,0.3,599,0,0.0
9/11/2021 00:16:00,8.6,8.5,8.6,97.8,8.5,8.3,0.2,597,0,0.0
9/11/2021 00:21:00,8.6,8.5,8.7,97.8,8.5,8.3,0.2,594,0,0.0
9/11/2021 00:26:00,8.8,8.6,8.8,97.8,8.5,8.4,0.2,592,0,0.0
9/11/2021 00:31:00,8.8,8.6,8.9,97.0,8.5,8.4,0.3,594,0,0.0
9/11/2021 00:36:00,8.9,8.6,8.9,96.2,8.5,8.3,0.3,593,0,0.0
9/11/2021 00:41:00,8.9,8.5,8.9,95.4,8.4,8.2,0.4,594,0,0.0
9/11/2021 00:46:00,8.1,7.6,8.2,92.8,7.8,7.0,0.6,605,0,0.0
9/11/2021 00:51:00,8.3,7.8,8.2,94.5,8.0,7.4,0.5,613,0,0.0
9/11/2021 00:56:00,8.4,8.1,8.3,96.9,8.3,7.9,0.3,615,0,0.0
9/11/2021 01:01:00,8.5,8.3,8.4,96.9,8.3,8.0,0.3,614,1,589.1751034759535
9/11/2021 01:06:00,8.6,8.4,8.6,97.7,8.4,8.2,0.2,613,1,596.106575281553
9/11/2021 01:11:00,8.6,8.5,8.6,97.8,8.5,8.3,0.2,614,1,596.106575281553
9/11/2021 01:16:00,8.8,8.6,8.8,97.8,8.5,8.4,0.2,616,1,609.9695188927519
9/11/2021 01:21:00,8.8,8.6,8.8,97.8,8.5,8.4,0.2,614,1,609.9695188927519
9/11/2021 01:26:00,8.8,8.5,8.9,96.2,8.4,8.2,0.3,612,1,609.9695188927519
9/11/2021 01:31:00,8.9,8.7,8.9,97.0,8.6,8.5,0.3,612,1,616.9009906983513
9/11/2021 01:36:00,8.3,7.8,8.4,93.7,7.9,7.3,0.5,617,1,575.3121598647547
9/11/2021 01:41:00,8.3,7.7,8.1,92.9,7.8,7.2,0.6,618,1,575.3121598647547
9/11/2021 01:46:00,8.3,8.0,8.3,96.1,8.2,7.7,0.3,616,1,575.3121598647547
9/11/2021 01:51:00,8.4,8.2,8.4,96.9,8.3,8.0,0.3,613,1,582.243631670354
9/11/2021 01:56:00,8.5,8.3,8.5,96.9,8.3,8.0,0.3,611,1,589.1751034759535
9/11/2021 02:01:00,8.6,8.4,8.6,97.0,8.4,8.2,0.3,612,2,944.8065682545744
9/11/2021 02:06:00,8.7,8.5,8.7,97.8,8.5,8.4,0.2,616,2,955.7926911412554
9/11/2021 02:11:00,8.7,8.5,8.8,97.8,8.5,8.4,0.2,616,2,955.7926911412554
9/11/2021 02:16:00,8.8,8.5,8.8,95.4,8.4,8.1,0.4,605,2,966.7788140279367
9/11/2021 02:21:00,8.9,8.6,8.9,96.2,8.5,8.3,0.3,603,2,977.7649369146177
9/11/2021 02:26:00,8.9,8.7,8.9,97.0,8.6,8.5,0.3,602,2,977.7649369146177
9/11/2021 02:31:00,8.3,7.6,8.4,92.1,7.8,7.0,0.7,604,2,911.8481995945313
9/11/2021 02:36:00,8.3,7.6,8.1,92.1,7.8,7.0,0.7,604,2,911.8481995945313
9/11/2021 02:41:00,8.3,8.0,8.3,96.1,8.2,7.7,0.3,601,2,911.8481995945313
